hole_id,elevation,qc,fs,u2
CPT-03,36.84,11.2994,136.3,120.4
CPT-03,36.82,8.4225,50.18,106.07
CPT-03,36.8,15.1753,193.22,123.91
CPT-03,36.78,12.8656,169.8,120.27
CPT-03,36.76,11.4384,65.39,114.9
CPT-03,36.74,16.8262,208.72,117.36
CPT-03,36.72,15.9692,202.46,112.54
CPT-03,36.7,20.3918,171.26,123.24
CPT-03,36.68,9.8707,139.63,119.33
CPT-03,36.66,10.7259,68.44,108.9
CPT-03,36.64,16.0315,134.6,119.93
CPT-03,36.62,19.1507,177.28,111.53
CPT-03,36.6,9.3763,50.15,127.44
CPT-03,36.58,19.8451,182.92,109.07
CPT-03,36.56,11.8723,114.56,107.35
CPT-03,36.54,8.0915,95.97,107.97
CPT-03,36.52,19.6855,100.83,113.27
CPT-03,36.5,9.5117,102.22,114.99
CPT-03,36.48,10.57,154.31,115.6
CPT-03,36.46,16.2963,207.19,113.46
CPT-03,36.44,14.6919,162.15,125.46
CPT-03,36.42,20.6639,196.36,115.49
CPT-03,36.4,11.4362,118.37,115.49
CPT-03,36.38,15.5978,200.51,130.33
CPT-03,36.36,11.1438,130.91,110.77
CPT-03,36.34,14.2213,119.05,129.65
CPT-03,36.32,12.7603,167.52,124.93
CPT-03,36.3,13.5756,129.65,108.88
CPT-03,36.28,14.5969,144.45,116.69
CPT-03,36.26,16.9962,236.1,124.55
CPT-03,36.24,14.9469,119.0,127.95
CPT-03,36.22,18.6292,194.26,112.73
CPT-03,36.2,14.5321,119.84,123.94
CPT-03,36.18,15.5887,170.82,117.41
CPT-03,36.16,21.3806,160.06,110.98
CPT-03,36.14,16.4942,98.07,126.75
CPT-03,36.12,12.149,94.12,132.91
CPT-03,36.1,11.8502,140.9,115.42
CPT-03,36.08,18.4711,227.69,122.41
CPT-03,36.06,8.2477,79.05,111.7
CPT-03,36.04,13.4287,198.32,125.6
CPT-03,36.02,16.6154,229.63,119.54
CPT-03,36.0,16.6078,237.07,128.74
CPT-03,35.98,14.7996,136.53,111.09
CPT-03,35.96,17.9335,206.75,132.44
CPT-03,35.94,14.0542,187.88,121.57
CPT-03,35.92,16.9417,128.92,118.55
CPT-03,35.9,16.743,169.78,132.36
CPT-03,35.88,15.2812,133.59,123.13
CPT-03,35.86,22.1593,279.37,122.43
CPT-03,35.84,14.8635,115.47,128.45
CPT-03,35.82,8.0582,89.01,134.58
CPT-03,35.8,13.6085,123.45,112.59
CPT-03,35.78,12.1273,110.88,115.54
CPT-03,35.76,14.4216,212.85,120.43
CPT-03,35.74,20.3771,146.98,113.11
CPT-03,35.72,14.3442,113.01,130.69
CPT-03,35.7,16.295,216.23,127.78
CPT-03,35.68,12.6343,112.32,136.58
CPT-03,35.66,12.3243,63.17,121.94
CPT-03,35.64,12.5318,120.55,132.28
CPT-03,35.62,18.5656,131.93,131.35
CPT-03,35.6,13.5699,72.23,135.47
CPT-03,35.58,12.2789,180.22,130.08
CPT-03,35.56,11.5883,81.99,139.25
CPT-03,35.54,13.6162,118.35,121.84
CPT-03,35.52,12.6082,66.77,130.51
CPT-03,35.5,20.4951,136.65,123.75
CPT-03,35.48,2.9656,15.52,139.82
CPT-03,35.46,20.5222,216.8,127.69
CPT-03,35.44,15.8644,100.21,130.86
CPT-03,35.42,23.975,323.58,117.97
CPT-03,35.4,17.4632,186.99,120.25
CPT-03,35.38,27.2052,179.31,135.85
CPT-03,35.36,14.6052,132.69,135.38
CPT-03,35.34,10.9689,100.71,131.66
CPT-03,35.32,13.3949,81.12,139.25
CPT-03,35.3,18.4444,269.33,136.27
CPT-03,35.28,12.9534,115.57,139.0
CPT-03,35.26,19.5119,194.11,128.95
CPT-03,35.24,17.0119,242.23,121.69
CPT-03,35.22,11.1204,87.67,131.13
CPT-03,35.2,12.7488,85.71,141.1
CPT-03,35.18,18.8587,166.59,134.67
CPT-03,35.16,19.0573,216.57,133.98
CPT-03,35.14,14.3377,91.56,134.2
CPT-03,35.12,20.4116,251.5,142.95
CPT-03,35.1,14.9629,123.45,124.88
CPT-03,35.08,10.9017,64.43,128.24
CPT-03,35.06,13.0933,162.74,141.96
CPT-03,35.04,12.1273,165.35,141.29
CPT-03,35.02,10.8231,71.58,128.78
CPT-03,35.0,16.7517,240.75,143.6
CPT-03,34.98,2.1481,17.67,127.14
CPT-03,34.96,2.9294,28.16,126.05
CPT-03,34.94,2.1645,23.88,146.05
CPT-03,34.92,3.122,31.23,122.86
CPT-03,34.9,0.444,4.9,128.91
CPT-03,34.88,2.9132,28.03,145.97
CPT-03,34.86,2.2734,11.52,121.29
CPT-03,34.84,1.7873,26.73,143.71
CPT-03,34.82,1.0595,6.04,131.98
CPT-03,34.8,2.4201,15.03,141.83
CPT-03,34.78,3.7668,43.21,135.51
CPT-03,34.76,3.4058,41.76,129.21
CPT-03,34.74,2.636,23.68,143.69
CPT-03,34.72,2.5894,31.5,135.49
CPT-03,34.7,1.745,20.06,133.44
CPT-03,34.68,2.8197,21.5,144.39
CPT-03,34.66,2.8159,35.3,125.23
CPT-03,34.64,2.9025,24.38,147.2
CPT-03,34.62,3.2209,41.73,128.27
CPT-03,34.6,3.4397,19.75,147.25
CPT-03,34.58,3.1572,31.31,129.58
CPT-03,34.56,2.458,23.22,144.61
CPT-03,34.54,3.168,38.0,138.82
CPT-03,34.52,1.3773,8.92,131.34
CPT-03,34.5,1.7429,12.57,133.79
CPT-03,34.48,2.0682,29.88,128.14
CPT-03,34.46,3.0041,34.06,137.05
CPT-03,34.44,1.8784,23.36,143.31
CPT-03,34.42,2.7467,17.76,132.39
CPT-03,34.4,1.6496,8.71,130.34
CPT-03,34.38,3.2571,26.15,140.85
CPT-03,34.36,2.4244,30.19,152.48
CPT-03,34.34,3.7763,34.21,142.2
CPT-03,34.32,2.8524,18.71,148.92
CPT-03,34.3,3.1449,25.61,135.8
CPT-03,34.28,3.1115,20.82,140.2
CPT-03,34.26,1.81,12.22,150.79
CPT-03,34.24,4.431,37.33,134.56
CPT-03,34.22,2.6731,19.36,133.88
CPT-03,34.2,2.7472,31.59,136.26
CPT-03,34.18,1.11,10.65,152.07
CPT-03,34.16,3.7737,50.78,148.64
CPT-03,34.14,1.6496,16.89,133.22
CPT-03,34.12,2.8473,25.58,129.75
CPT-03,34.1,3.6297,30.11,129.04
CPT-03,34.08,1.5653,19.43,152.0
CPT-03,34.06,2.1748,31.98,129.08
CPT-03,34.04,1.9483,14.73,148.65
CPT-03,34.02,2.2542,26.82,146.33
CPT-03,34.0,2.5378,24.26,129.17
CPT-03,33.98,3.7232,41.3,143.92
CPT-03,33.96,2.9361,39.07,130.19
CPT-03,33.94,2.782,39.04,143.48
CPT-03,33.92,3.0334,32.93,145.35
CPT-03,33.9,2.7145,26.18,144.28
CPT-03,33.88,2.6375,29.91,134.71
CPT-03,33.86,1.8125,11.17,131.65
CPT-03,33.84,2.8246,20.2,143.45
CPT-03,33.82,3.4461,36.85,146.36
CPT-03,33.8,2.7501,38.13,152.21
CPT-03,33.78,2.202,15.3,153.23
CPT-03,33.76,1.8354,9.19,151.96
CPT-03,33.74,1.9184,21.13,144.58
CPT-03,33.72,2.924,29.65,158.08
CPT-03,33.7,3.3522,26.81,155.85
CPT-03,33.68,2.5039,26.57,139.82
CPT-03,33.66,3.142,29.54,159.48
CPT-03,33.64,3.3718,27.62,159.61
CPT-03,33.62,2.1904,21.26,136.14
CPT-03,33.6,3.2797,26.39,158.6
CPT-03,33.58,2.8407,26.79,150.4
CPT-03,33.56,2.0068,25.66,154.27
CPT-03,33.54,2.378,16.96,146.81
CPT-03,33.52,2.0811,12.55,141.08
CPT-03,33.5,3.39,37.61,149.24
CPT-03,33.48,2.7632,34.99,155.77
CPT-03,33.46,2.8852,39.02,150.79
CPT-03,33.44,3.6045,53.39,152.27
CPT-03,33.42,4.173,53.78,156.21
CPT-03,33.4,2.2741,22.1,158.68
CPT-03,33.38,4.3455,34.92,137.8
CPT-03,33.36,2.1245,26.45,147.03
CPT-03,33.34,3.1467,29.12,145.55
CPT-03,33.32,1.3238,11.97,162.87
CPT-03,33.3,3.1746,27.1,158.22
CPT-03,33.28,3.8488,19.99,155.41
CPT-03,33.26,2.2863,16.2,155.98
CPT-03,33.24,2.2851,18.78,158.41
CPT-03,33.22,3.2432,26.78,151.69
CPT-03,33.2,2.6738,26.82,160.79
CPT-03,33.18,3.0288,18.38,142.57
CPT-03,33.16,2.0824,25.43,149.58
CPT-03,33.14,3.3135,48.75,137.0
CPT-03,33.12,1.8422,25.95,150.49
CPT-03,33.1,1.4717,11.48,154.3
CPT-03,33.08,2.2383,25.51,144.49
CPT-03,33.06,2.7616,24.01,164.3
CPT-03,33.04,2.8292,35.36,146.34
CPT-03,33.02,2.776,35.4,149.24
CPT-03,33.0,2.7644,22.08,142.93
CPT-03,32.98,2.8725,16.89,144.49
CPT-03,32.96,1.2822,9.75,153.39
CPT-03,32.94,1.9012,15.05,138.05
CPT-03,32.92,2.5416,32.68,159.3
CPT-03,32.9,2.2026,17.93,163.85
CPT-03,32.88,3.2193,44.57,143.55
CPT-03,32.86,2.0119,19.48,152.23
CPT-03,32.84,1.9002,22.88,146.11
CPT-03,32.82,3.5438,44.21,139.15
CPT-03,32.8,3.1027,27.81,153.6
CPT-03,32.78,3.0602,16.77,155.09
CPT-03,32.76,3.3189,17.13,152.47
CPT-03,32.74,2.0016,10.65,154.74
CPT-03,32.72,2.9223,28.99,157.12
CPT-03,32.7,1.1509,13.06,162.27
CPT-03,32.68,0.5157,6.6,156.18
CPT-03,32.66,1.6368,21.25,166.15
CPT-03,32.64,4.0413,44.86,170.93
CPT-03,32.62,3.4476,43.16,164.11
CPT-03,32.6,1.9155,18.22,167.85
CPT-03,32.58,2.7708,34.33,160.87
CPT-03,32.56,3.5363,29.7,157.24
CPT-03,32.54,3.0119,35.92,166.59
CPT-03,32.52,2.3481,25.24,141.29
CPT-03,32.5,2.5687,34.12,141.86
CPT-03,32.48,2.6309,19.96,148.45
CPT-03,32.46,3.3343,39.16,151.9
CPT-03,32.44,1.3577,17.24,159.89
CPT-03,32.42,2.8106,24.02,169.74
CPT-03,32.4,2.8093,35.76,148.66
CPT-03,32.38,2.159,14.72,143.15
CPT-03,32.36,1.2619,16.15,159.6
CPT-03,32.34,1.5775,22.95,153.06
CPT-03,32.32,2.2691,16.08,152.47
CPT-03,32.3,3.0305,28.01,151.65
CPT-03,32.28,3.0157,25.79,147.58
CPT-03,32.26,2.2818,31.92,157.39
CPT-03,32.24,2.8914,27.29,167.29
CPT-03,32.22,1.8302,22.69,155.89
CPT-03,32.2,1.7371,12.26,156.08
CPT-03,32.18,2.7649,36.34,147.06
CPT-03,32.16,3.3022,40.44,148.17
CPT-03,32.14,4.0768,51.23,148.31
CPT-03,32.12,1.4124,17.65,154.8
CPT-03,32.1,2.5745,17.79,176.49
CPT-03,32.08,2.7326,20.64,148.58
CPT-03,32.06,1.7811,17.04,145.38
CPT-03,32.04,2.7664,37.55,156.78
CPT-03,32.02,1.7361,25.1,172.55
CPT-03,32.0,1.0787,8.64,178.04
CPT-03,31.98,3.1241,18.26,166.72
CPT-03,31.96,1.8051,26.2,154.95
CPT-03,31.94,3.0772,35.31,156.71
CPT-03,31.92,2.8837,30.7,150.55
CPT-03,31.9,2.9683,19.46,169.2
CPT-03,31.88,2.5219,32.85,174.99
CPT-03,31.86,2.2166,25.73,159.05
CPT-03,31.84,2.0971,14.1,177.7
CPT-03,31.82,2.7387,40.13,171.55
CPT-03,31.8,2.6874,37.06,151.03
CPT-03,31.78,2.0294,13.44,163.94
CPT-03,31.76,2.1132,29.78,156.51
CPT-03,31.74,3.5521,29.17,173.73
CPT-03,31.72,1.6776,8.96,176.86
CPT-03,31.7,3.9613,56.0,149.86
CPT-03,31.68,1.7261,17.7,153.72
CPT-03,31.66,3.2544,16.76,178.32
CPT-03,31.64,4.4954,27.53,164.59
CPT-03,31.62,3.804,56.43,177.39
CPT-03,31.6,2.0816,22.97,170.33
CPT-03,31.58,2.4017,19.49,164.97
CPT-03,31.56,2.8434,32.88,161.71
CPT-03,31.54,2.2599,25.17,173.58
CPT-03,31.52,1.1833,16.0,156.46
CPT-03,31.5,2.6849,19.31,154.42
CPT-03,31.48,3.0348,17.67,153.43
CPT-03,31.46,2.2971,20.76,180.1
CPT-03,31.44,2.9522,20.21,172.69
CPT-03,31.42,2.8518,23.63,183.44
CPT-03,31.4,2.0244,21.81,180.62
CPT-03,31.38,1.6556,20.86,155.58
CPT-03,31.36,1.4614,15.77,182.76
CPT-03,31.34,3.0539,16.31,182.01
CPT-03,31.32,2.3117,16.13,157.82
CPT-03,31.3,2.6659,17.14,153.01
CPT-03,31.28,2.632,21.65,171.36
CPT-03,31.26,2.0432,20.1,163.84
CPT-03,31.24,1.4821,15.96,167.7
CPT-03,31.22,1.4334,10.25,173.63
CPT-03,31.2,2.116,16.49,178.83
CPT-03,31.18,2.3861,33.98,164.38
CPT-03,31.16,2.9794,38.94,169.68
CPT-03,31.14,2.116,22.2,175.86
CPT-03,31.12,2.1392,21.8,155.6
CPT-03,31.1,1.8626,16.12,175.55
CPT-03,31.08,2.9054,21.13,169.44
CPT-03,31.06,2.4087,14.72,172.81
CPT-03,31.04,2.0393,16.46,169.1
CPT-03,31.02,4.0596,60.26,157.18
CPT-03,31.0,3.1359,28.15,186.83
CPT-03,30.98,1.7964,26.92,161.38
CPT-03,30.96,2.8037,14.49,180.1
CPT-03,30.94,2.0216,17.26,175.74
CPT-03,30.92,3.418,35.04,182.82
CPT-03,30.9,3.7935,32.73,163.35
CPT-03,30.88,3.4305,30.0,159.03
CPT-03,30.86,2.1792,14.51,177.7
CPT-03,30.84,1.3654,17.08,161.19
CPT-03,30.82,1.4586,21.04,177.24
CPT-03,30.8,2.9066,42.41,189.23
CPT-03,30.78,1.9976,15.91,187.77
CPT-03,30.76,4.1679,40.35,161.36
CPT-03,30.74,2.2036,31.69,156.82
CPT-03,30.72,2.4915,20.22,189.18
CPT-03,30.7,3.5191,39.17,190.66
CPT-03,30.68,3.266,21.03,186.09
CPT-03,30.66,2.799,35.4,185.76
CPT-03,30.64,3.068,39.46,180.33
CPT-03,30.62,2.319,20.66,164.65
CPT-03,30.6,2.6546,38.85,167.74
CPT-03,30.58,2.236,31.14,162.56
CPT-03,30.56,2.3751,15.48,174.0
CPT-03,30.54,0.5812,6.81,185.37
CPT-03,30.52,2.8987,23.51,162.37
CPT-03,30.5,2.527,28.52,175.56
CPT-03,30.48,2.1403,13.37,185.36
CPT-03,30.46,1.9299,18.42,161.77
CPT-03,30.44,4.2424,35.69,169.09
CPT-03,30.42,2.2687,33.76,173.16
CPT-03,30.4,2.8034,27.1,180.58
CPT-03,30.38,2.2526,31.0,184.56
CPT-03,30.36,2.8718,20.81,163.83
CPT-03,30.34,1.2037,18.03,181.83
CPT-03,30.32,1.8831,25.79,184.23
CPT-03,30.3,2.0575,27.5,195.08
CPT-03,30.28,1.4948,20.41,170.88
CPT-03,30.26,3.0389,37.2,170.91
CPT-03,30.24,2.49,22.9,191.18
CPT-03,30.22,3.4525,51.2,164.37
CPT-03,30.2,3.666,27.23,179.34
CPT-03,30.18,3.3599,36.66,185.67
CPT-03,30.16,3.6071,43.59,182.1
CPT-03,30.14,3.3473,44.77,175.64
CPT-03,30.12,0.6909,6.1,183.97
CPT-03,30.1,2.2834,24.9,191.1
CPT-03,30.08,3.5041,21.64,190.24
CPT-03,30.06,2.2019,18.95,187.14
CPT-03,30.04,3.189,28.5,189.94
CPT-03,30.02,2.024,17.15,191.74
CPT-03,30.0,3.1255,31.97,197.46
CPT-03,29.98,1.6639,21.85,186.34
CPT-03,29.96,2.7055,14.22,184.31
CPT-03,29.94,1.3281,6.96,198.31
CPT-03,29.92,3.965,51.62,190.62
CPT-03,29.9,3.5476,47.87,173.47
CPT-03,29.88,2.806,41.35,173.48
CPT-03,29.86,1.8321,17.33,166.32
CPT-03,29.84,0.1294,1,193.81
CPT-03,29.82,3.1373,22.26,193.18
CPT-03,29.8,1.8258,16.46,177.89
CPT-03,29.78,2.2936,30.17,196.3
CPT-03,29.76,2.9478,32.91,192.66
CPT-03,29.74,1.9349,25.85,174.01
CPT-03,29.72,2.6754,32.69,189.37
CPT-03,29.7,2.1745,17.68,184.32
CPT-03,29.68,2.8067,21.46,192.28
CPT-03,29.66,3.2235,27.42,196.13
CPT-03,29.64,3.5639,52.01,178.46
CPT-03,29.62,1.6831,10.29,188.24
CPT-03,29.6,3.5436,37.58,194.93
CPT-03,29.58,1.8269,18.97,181.82
CPT-03,29.56,2.3217,13.71,189.44
CPT-03,29.54,1.9984,27.52,182.45
CPT-03,29.52,2.3935,24.72,182.35
CPT-03,29.5,3.7647,53.51,171.61
CPT-03,29.48,3.9131,54.29,178.9
CPT-03,29.46,2.0998,22.47,171.18
CPT-03,29.44,3.3649,18.2,188.77
CPT-03,29.42,2.497,29.15,178.71
CPT-03,29.4,0.9867,14.64,177.83
CPT-03,29.38,2.5524,18.53,193.12
CPT-03,29.36,2.5268,18.79,169.77
CPT-03,29.34,2.6236,29.18,200.66
CPT-03,29.32,1.6299,17.41,184.86
CPT-03,29.3,3.0181,40.68,191.4
CPT-03,29.28,1.3318,19.7,197.85
CPT-03,29.26,1.2982,15.67,206.94
CPT-03,29.24,2.7061,23.55,204.06
CPT-03,29.22,1.9092,27.43,182.33
CPT-03,29.2,1.2443,7.9,202.96
CPT-03,29.18,4.076,60.58,179.94
CPT-03,29.16,2.092,30.98,200.51
CPT-03,29.14,2.4,24.18,189.0
CPT-03,29.12,1.9362,21.38,198.49
CPT-03,29.1,3.8377,46.73,195.83
CPT-03,29.08,0.3127,3.02,193.34
CPT-03,29.06,1.7269,9.55,195.24
CPT-03,29.04,1.6437,23.89,178.35
CPT-03,29.02,2.5154,26.66,193.35
CPT-03,29.0,3.1916,43.65,177.82
CPT-03,28.98,2.7616,32.64,174.85
CPT-03,28.96,2.2981,33.26,200.42
CPT-03,28.94,1.4808,17.97,191.53
CPT-03,28.92,1.9571,29.09,181.14
CPT-03,28.9,0.6652,6.33,193.75
CPT-03,28.88,2.1733,23.25,206.94
CPT-03,28.86,1.8621,26.93,178.96
CPT-03,28.84,1.3274,10.81,173.84
CPT-03,28.82,2.202,24.43,201.25
CPT-03,28.8,2.2458,33.18,197.66
CPT-03,28.78,2.8139,28.98,202.37
CPT-03,28.76,2.4338,26.81,203.67
CPT-03,28.74,1.8985,12.9,181.49
CPT-03,28.72,1.9475,12.07,178.1
CPT-03,28.7,1.7455,25.24,197.11
CPT-03,28.68,3.2518,29.51,202.07
CPT-03,28.66,2.2507,14.37,188.53
CPT-03,28.64,3.1175,37.64,209.6
CPT-03,28.62,2.9246,29.24,182.72
CPT-03,28.6,2.033,30.2,200.41
CPT-03,28.58,2.833,23.79,205.26
CPT-03,28.56,2.3394,25.88,214.47
CPT-03,28.54,2.4757,13.84,190.84
CPT-03,28.52,3.5089,36.11,176.59
CPT-03,28.5,4.2953,38.0,177.67
CPT-03,28.48,3.3523,45.57,214.3
CPT-03,28.46,1.9219,13.23,201.34
CPT-03,28.44,2.7334,23.1,211.43
CPT-03,28.42,3.0108,42.53,200.91
CPT-03,28.4,0.993,11.98,212.15
CPT-03,28.38,1.7442,11.82,183.52
CPT-03,28.36,2.5834,13.92,199.06
CPT-03,28.34,2.3198,33.82,215.2
CPT-03,28.32,2.7432,21.71,191.99
CPT-03,28.3,1.8528,12.61,198.89
CPT-03,28.28,3.2603,35.98,218.09
CPT-03,28.26,1.9493,27.68,215.94
CPT-03,28.24,3.4084,30.3,196.68
CPT-03,28.22,2.0628,12.71,201.11
CPT-03,28.2,2.0977,15.51,211.79
CPT-03,28.18,3.1487,21.67,195.52
CPT-03,28.16,1.3779,19.58,211.94
CPT-03,28.14,3.8859,54.78,208.03
CPT-03,28.12,2.6937,27.47,206.47
CPT-03,28.1,2.1908,17.98,201.22
CPT-03,28.08,1.6219,14.5,202.18
CPT-03,28.06,2.052,14.38,193.31
CPT-03,28.04,1.9967,28.84,197.75
CPT-03,28.02,2.6709,24.98,184.13
CPT-03,28.0,2.8713,30.47,205.52
CPT-03,27.98,2.556,20.6,221.12
CPT-03,27.96,2.6785,32.11,202.61
CPT-03,27.94,1.1384,6.17,219.72
CPT-03,27.92,2.1261,29.77,203.62
CPT-03,27.9,3.4968,39.9,211.76
CPT-03,27.88,2.257,18.12,189.67
CPT-03,27.86,2.4468,35.83,184.35
CPT-03,27.84,3.2424,40.16,203.65
CPT-03,27.82,1.0518,7.13,197.63
CPT-03,27.8,1.9481,11.66,221.34
CPT-03,27.78,0.8306,11.56,211.9
CPT-03,27.76,2.9841,21.09,209.17
CPT-03,27.74,2.7389,14.12,220.85
CPT-03,27.72,2.8337,40.36,183.66
CPT-03,27.7,3.677,27.22,216.85
CPT-03,27.68,3.6283,53.96,217.58
CPT-03,27.66,0.4869,4.24,218.25
CPT-03,27.64,2.9248,21.82,211.53
CPT-03,27.62,2.6227,36.24,201.67
CPT-03,27.6,1.057,11.9,192.93
CPT-03,27.58,1.815,25.02,214.94
CPT-03,27.56,2.3265,21.31,201.87
CPT-03,27.54,3.7125,28.89,222.11
CPT-03,27.52,2.8769,31.65,211.02
CPT-03,27.5,1.6542,14.81,214.09
CPT-03,27.48,1.3799,9.98,211.88
CPT-03,27.46,2.8707,17.66,223.01
CPT-03,27.44,1.9921,16.48,224.92
CPT-03,27.42,2.5366,19.19,214.28
CPT-03,27.4,3.2308,33.48,198.08
CPT-03,27.38,2.1596,23.11,190.96
CPT-03,27.36,3.5889,49.67,226.06
CPT-03,27.34,3.5148,37.07,207.5
CPT-03,27.32,4.337,42.02,191.54
CPT-03,27.3,4.3865,31.96,221.83
CPT-03,27.28,3.0428,39.75,197.42
CPT-03,27.26,3.7432,41.75,205.79
CPT-03,27.24,3.173,17.17,226.65
CPT-03,27.22,3.3428,42.35,195.77
CPT-03,27.2,2.6722,28.56,227.7
CPT-03,27.18,3.1783,26.74,227.99
CPT-03,27.16,3.1549,22.11,215.38
CPT-03,27.14,2.1497,19.16,195.0
CPT-03,27.12,2.4247,16.58,196.92
CPT-03,27.1,2.7802,32.19,207.37
CPT-03,27.08,2.7095,20.21,211.33
CPT-03,27.06,2.2806,24.1,195.32
CPT-03,27.04,2.7665,32.78,206.73
CPT-03,27.02,2.439,25.23,215.72
CPT-03,27.0,3.3965,29.56,195.88
CPT-03,26.98,4.1286,24.93,199.87
CPT-03,26.96,1.7446,22.92,222.66
CPT-03,26.94,3.1986,19.82,199.85
CPT-03,26.92,1.7867,10.25,218.0
CPT-03,26.9,1.7566,24.78,230.42
CPT-03,26.88,2.0998,23.43,209.96
CPT-03,26.86,1.9855,24.78,220.05
CPT-03,26.84,1.9406,28.88,210.57
CPT-03,26.82,2.0215,28.69,197.93
CPT-03,26.8,1.7638,11.37,218.71
CPT-03,26.78,2.3283,15.7,232.99
CPT-03,26.76,4.1537,36.06,192.84
CPT-03,26.74,2.4911,32.52,198.27
CPT-03,26.72,1.2798,13.33,202.0
CPT-03,26.7,2.8139,25.39,228.41
CPT-03,26.68,1.3499,12.43,210.53
CPT-03,26.66,4.0229,49.62,211.85
CPT-03,26.64,1.9188,15.85,210.11
CPT-03,26.62,2.9905,36.58,202.02
CPT-03,26.6,2.6073,18.11,230.89
CPT-03,26.58,3.0096,34.89,220.15
CPT-03,26.56,3.3172,41.93,211.28
CPT-03,26.54,1.9091,21.84,203.08
CPT-03,26.52,2.7421,31.6,207.01
CPT-03,26.5,2.7977,37.29,227.67
CPT-03,26.48,2.3156,16.61,218.25
CPT-03,26.46,2.3188,15.23,211.21
CPT-03,26.44,1.9986,18.85,224.8
CPT-03,26.42,2.4446,21.66,223.84
CPT-03,26.4,2.3066,24.53,201.88
CPT-03,26.38,3.8102,34.36,229.23
CPT-03,26.36,2.7652,26.78,233.18
CPT-03,26.34,3.2796,20.68,236.14
CPT-03,26.32,1.7482,19.45,227.83
CPT-03,26.3,4.2015,57.81,225.46
CPT-03,26.28,2.578,13.11,233.77
CPT-03,26.26,2.1703,12.0,233.56
CPT-03,26.24,1.8325,12.88,203.11
CPT-03,26.22,4.089,29.16,233.46
CPT-03,26.2,1.3581,14.71,233.12
CPT-03,26.18,3.8295,37.34,227.88
CPT-03,26.16,2.4085,25.58,236.72
CPT-03,26.14,2.8587,18.64,215.63
CPT-03,26.12,1.4125,9.3,221.85
CPT-03,26.1,2.2762,22.07,240.98
CPT-03,26.08,1.8626,27.49,227.15
CPT-03,26.06,0.8911,5.76,217.71
CPT-03,26.04,2.5154,22.16,215.02
CPT-03,26.02,2.0684,13.87,199.36
CPT-03,26.0,1.9402,27.76,224.47
CPT-03,25.98,1.1336,7.73,238.33
CPT-03,25.96,4.403,46.97,238.17
CPT-03,25.94,2.1407,31.85,238.42
CPT-03,25.92,2.891,23.13,216.8
CPT-03,25.9,2.6807,17.41,243.56
CPT-03,25.88,2.8028,40.97,213.94
CPT-03,25.86,1.3497,16.35,242.03
CPT-03,25.84,3.4424,44.73,200.77
CPT-03,25.82,3.042,42.32,218.83
CPT-03,25.8,3.2604,22.56,212.9
CPT-03,25.78,3.8641,39.43,241.42
CPT-03,25.76,0.7647,4.22,211.43
CPT-03,25.74,2.6135,21.08,221.0
CPT-03,25.72,2.2902,28.63,235.08
CPT-03,25.7,2.594,24.85,204.89
CPT-03,25.68,2.0984,31.02,229.42
CPT-03,25.66,2.366,29.21,202.52
CPT-03,25.64,1.231,10.83,203.44
CPT-03,25.62,3.6817,43.15,233.29
CPT-03,25.6,1.7608,23.84,237.41
CPT-03,25.58,3.7386,33.92,217.75
CPT-03,25.56,3.6937,38.87,224.54
CPT-03,25.54,2.0524,15.74,243.86
CPT-03,25.52,2.7939,32.58,217.26
CPT-03,25.5,2.3355,23.56,208.19
CPT-03,25.48,3.0399,18.45,206.6
CPT-03,25.46,1.155,10.09,210.38
CPT-03,25.44,2.9416,40.11,204.03
CPT-03,25.42,1.1822,6.07,240.32
CPT-03,25.4,3.26,21.39,232.33
CPT-03,25.38,1.6923,23.21,225.03
CPT-03,25.36,3.4835,21.1,209.84
CPT-03,25.34,1.4965,18.02,213.55
CPT-03,25.32,2.4919,14.74,247.92
CPT-03,25.3,2.171,10.94,240.86
CPT-03,25.28,2.5272,14.64,219.61
CPT-03,25.26,2.7548,28.36,226.89
CPT-03,25.24,3.273,36.18,213.85
CPT-03,25.22,4.7486,37.42,236.42
CPT-03,25.2,2.6881,18.41,206.0
CPT-03,25.18,2.2866,15.45,214.94
CPT-03,25.16,3.1182,45.92,238.12
CPT-03,25.14,3.2857,39.52,209.72
CPT-03,25.12,2.7714,41.35,213.87
CPT-03,25.1,3.1501,35.76,233.79
CPT-03,25.08,1.7361,13.64,226.37
CPT-03,25.06,1.9335,25.61,240.77
CPT-03,25.04,1.3546,19.89,218.71
CPT-03,25.02,2.2774,28.57,210.28
CPT-03,25.0,3.1785,39.19,236.06
CPT-03,24.98,2.7824,36.66,211.35
CPT-03,24.96,2.615,13.39,242.21
CPT-03,24.94,1.2357,7.27,235.2
CPT-03,24.92,3.1555,37.27,239.56
CPT-03,24.9,2.1197,12.0,220.52
CPT-03,24.88,2.968,36.87,230.81
CPT-03,24.86,1.7597,17.59,244.13
CPT-03,24.84,1.3367,9.23,236.15
CPT-03,24.82,5.2604,28.55,225.47
CPT-03,24.8,1.6312,23.22,248.61
CPT-03,24.78,2.6945,39.67,231.0
CPT-03,24.76,3.2071,20.59,244.56
CPT-03,24.74,1.9801,18.21,210.92
CPT-03,24.72,2.947,43.9,239.45
CPT-03,24.7,3.0364,27.31,210.78
CPT-03,24.68,2.8028,18.86,238.02
CPT-03,24.66,1.3616,9.31,214.92
CPT-03,24.64,2.1464,17.97,211.67
